place_id,business_name,category,address,postcode_area,town_searched,rating,review_count,business_status,phone,phone_intl,website,google_maps_url
ChIJh9WjV_6d2EcRd312ppsstAA,Professional Ironing Co Ltd,ironing service,"Unit J, Cavendish House, Plumpton Rd, Hoddesdon EN11 0LB",EN11,Epping,,,OPERATIONAL,07760 618257,+44 7760 618257,https://professional-ironing.co.uk/,https://maps.google.com/?cid=50714542832254327
ChIJEY3LyoaZ2EcRluE7OlDi5ms,Pure Cleaning,domestic cleaner,"Coopersale, Epping CM16 7FG",CM16,Epping,5,7,OPERATIONAL,07535 896256,+44 7535 896256,,https://maps.google.com/?cid=7775150640904003990
ChIJVacSSPqY2EcRRS3ynvye5Xk,Capitol Cleaning & Support Services,domestic cleaner,"Unit 31, Thornwood Common, Woodside Trading Estate, Epping CM16 6LJ",CM16,Epping,4.9,30,OPERATIONAL,01992 560955,+44 1992 560955,http://www.capitolhygiene.co.uk/,https://maps.google.com/?cid=8783601456091639109
ChIJb85CzJmb2EcRFrqFxo1Lgx0,Bright & Beautiful Harlow & Broxbourne,domestic cleaner,"Harlow Enterprise Hub Edinburgh Way, Harlow CM20 2NQ",CM20,Epping,4.9,43,OPERATIONAL,01279 976182,+44 1279 976182,https://www.brightandbeautifulhome.com/locations/harlow,https://maps.google.com/?cid=2126626521342130710
ChIJofhnOvB02WwR-nVbP5Iz78Y,Diamond White Cleaning Solutions,domestic cleaner,"31 Alexandra Rd, Newhall, Harlow CM17 9NU",CM17,Epping,5,29,OPERATIONAL,020 3633 6996,+44 20 3633 6996,https://www.diamondwhitecs.com/,https://maps.google.com/?cid=14334732842164778490
ChIJjx4eSpcfMycRDgUbwGasT5I,Essex Cleaning Contractors In Association With Key's Cleaning Service's,domestic cleaner,"Leisure zone, Scratch 18 keys cleaning services, Second Ave, Harlow CM20 3DT",CM20,Epping,5,50,OPERATIONAL,07554 004752,+44 7554 004752,https://www.keyscleaningservices.co.uk/,https://maps.google.com/?cid=10542834810007258382
ChIJ0TD7NbqY2EcRLIAxpMQCRSU,Epping Mobile Tire Fitting,domestic cleaner,"Suite 1, Premier House, 141 High St, Epping CM16 4BD",CM16,Epping,5,2,OPERATIONAL,,,,https://maps.google.com/?cid=2685555796387921964
ChIJTVQVTM6Z2EcROujhxX_XaEs,Busy Cleaning Bees ltd,domestic cleaner,"245 Berecroft, Harlow CM18 7SQ",CM18,Epping,5,2,OPERATIONAL,07539 932718,+44 7539 932718,https://www.busycleaningbeesltd.co.uk/,https://maps.google.com/?cid=5433829894203238458
ChIJn6lMxbae2EcRojHQ_XZZG9M,Blitz,domestic cleaner,"309 Brockles Mead, Harlow CM19 4QD",CM19,Epping,4.7,52,OPERATIONAL,07415 608921,+44 7415 608921,https://www.blitzblitzblitz.co.uk/,https://maps.google.com/?cid=15211850533973275042
ChIJ2djMwX-Z2EcRKv0HamENB-Y,Magic Bee Cleaning Ltd,house cleaning service,"105 Wedgewood Dr, Harlow CM17 9PY",CM17,Epping,5,34,OPERATIONAL,07821 212022,+44 7821 212022,http://www.magicbeecleaning.co.uk/,https://maps.google.com/?cid=16575231665602297130
ChIJ29wEI0aY2EcR3s6K5OVVI6E,Rosa Clean Ltd,house cleaning service,"Harlow Enterprise Hub Edinburgh Way, Harlow CM20 2NQ",CM20,Epping,4.5,8,OPERATIONAL,0333 577 7818,+44 333 577 7818,http://www.rosaclean.co.uk/,https://maps.google.com/?cid=11611218710161444574
ChIJN6pm552e2EcRlVFRGnMp9zQ,TNT & Son Commercial Cleaning Ltd,house cleaning service,"Unit 15, Greenway Business Centre, Harlow Business Park, Harlow CM19 5QE",CM19,Epping,4.8,22,OPERATIONAL,01279 743102,+44 1279 743102,https://www.tntcleaning.co.uk/,https://maps.google.com/?cid=3816564783559299477
ChIJvwmBQP-b2EcRwUrka3Bkrm0,My Oven Hero,oven cleaning service,"115 The Hides, Harlow CM20 3QP",CM20,Epping,5,19,OPERATIONAL,07477 655965,+44 7477 655965,http://myovenhero.co.uk/,https://maps.google.com/?cid=7903364830091037377
ChIJ5wriHZpt2UcR0HAR0qGJCck,Nu-Life Cleaning,window cleaner,"12 The Cl, Great Holland, Frinton-on-Sea CO13 0JR",CO13,Frinton-on-Sea,5,1,OPERATIONAL,01255 850795,+44 1255 850795,http://www.nu-lifecleaning.co.uk/,https://maps.google.com/?cid=14486261004521009360
ChIJKZBHgcHqrowRz80KaRKuM-c,M Window Cleaning Services,window cleaner,"2 Nelson Rd, Harwich CO12 3AH",CO12,Frinton-on-Sea,5,16,OPERATIONAL,07792 409394,+44 7792 409394,,https://maps.google.com/?cid=16659850840668556751
ChIJXUXvtc0F2UcRbBcaTrQVgWo,R G Property Services,window cleaner,"6 Ruby Fields, Weeley Heath, Clacton-on-Sea CO16 9FB",CO16,Frinton-on-Sea,4.8,21,OPERATIONAL,07798 750364,+44 7798 750364,http://www.rgpropertyservices.uk/,https://maps.google.com/?cid=7674439104164665196
ChIJlTTGjAdu2UcRGBS1qzoEdD8,Paul Baines MSGLD Garden Designer,gardener,"44 St Mary's Rd, Frinton-on-Sea CO13 9HS",CO13,Frinton-on-Sea,4.9,25,OPERATIONAL,07747 495489,+44 7747 495489,http://www.paul-baines.co.uk/,https://maps.google.com/?cid=4572284171723281432
ChIJW3pGegxy2UcRxxLTByKUpuM,Aspire landscapes and construction Ltd,gardener,"46 Walton Rd, Kirby le Soken, Frinton-on-Sea CO13 0DG",CO13,Frinton-on-Sea,5,19,OPERATIONAL,07508 354048,+44 7508 354048,,https://maps.google.com/?cid=16403961566624682695
ChIJ-3l2ihVv2UcR7Pn-4RvRKmw,Emerald Gardens,gardener,"15 Norwood Way, Walton-on-the-Naze, Walton on the Naze CO14 8NH",CO14,Frinton-on-Sea,5,8,OPERATIONAL,07983 865343,+44 7983 865343,https://sitelift.site/emeraldgardens/,https://maps.google.com/?cid=7794272022803970540
ChIJmYK_aARu2UcRIsXRBN1_IRk,Frinton Driveways and Paving,gardener,"35 St Mary's Rd, Frinton-on-Sea CO13 9HT",CO13,Frinton-on-Sea,5,20,OPERATIONAL,01255 807692,+44 1255 807692,http://www.frintondandp.co.uk/,https://maps.google.com/?cid=1810869112425006370
ChIJPYojGfxt2UcRLKtAkdckYfY,Thorpe Park Landscapes,gardener,"34 Elm Tree Ave, Kirby Cross, Frinton-on-Sea CO13 0AR",CO13,Frinton-on-Sea,5,6,OPERATIONAL,01255 676352,+44 1255 676352,,https://maps.google.com/?cid=17753511714344708908
ChIJ19nbFwdu2UcRNFhRQYutApo,JP Landscapes,gardener,"52 Walden Way, Frinton-on-Sea CO13 0BQ",CO13,Frinton-on-Sea,5,2,OPERATIONAL,01255 671814,+44 1255 671814,http://www.jp-landscapes.co.uk/,https://maps.google.com/?cid=11097623245402232884
ChIJj7A4U_xt2UcRWhtJJ48eZfE,Frinton Tarmacadam & Paving Ltd,gardener,"Studio House, 23 Walton Rd, Frinton-on-Sea CO13 0AA",CO13,Frinton-on-Sea,5,2,OPERATIONAL,01255 678662,+44 1255 678662,http://www.ftpltd.com/,https://maps.google.com/?cid=17394342735976667994
ChIJ77DkcfRt2UcRWn_wxFhzCM0,Parkers Garden Company,gardener,"Frinton Rd, Kirby Cross, Frinton-on-Sea CO13 0PD",CO13,Frinton-on-Sea,4.5,1495,OPERATIONAL,01255 674838,+44 1255 674838,http://www.parkersgardencompany.com/,https://maps.google.com/?cid=14774185402687323994
ChIJDWYh_zRt2UcRVwELvo-mme8,Mansfield Fencing and Landscaping,garden maintenance,"32 Barley Rd, Kirby Cross, Frinton-on-Sea CO13 0FR",CO13,Frinton-on-Sea,5,94,OPERATIONAL,07858 497572,+44 7858 497572,https://www.mansfieldfencing.co.uk/,https://maps.google.com/?cid=17265013782800433495
ChIJmRMqXMJ32UcRxFTg-z6Z30s,Zauservice,garden maintenance,"566 Main Rd, Harwich CO12 4LN",CO12,Frinton-on-Sea,4.9,95,OPERATIONAL,07442 620448,+44 7442 620448,,https://maps.google.com/?cid=5467256968443876548
ChIJfdDuH5lt2UcRMrjbH6ri7sQ,Keston Services,garden maintenance,"Heidi Cottage, Main Rd, Great Holland, Frinton-on-Sea CO13 0JN",CO13,Frinton-on-Sea,4.7,13,OPERATIONAL,01255 850067,+44 1255 850067,,https://maps.google.com/?cid=14190528696197822514
ChIJwYYcTZBt2UcRR5RMGfRLNNk,Frinton Hand Car Wash,mobile car valeting,"1-9 Walton Rd, Frinton-on-Sea CO13 0AA",CO13,Frinton-on-Sea,4.6,60,OPERATIONAL,,,,https://maps.google.com/?cid=15651218116787868743
ChIJk1lN69gS2UcR5Ip7aTz__fA,Immaculate Mobile Car Wash,mobile car valeting,"8 Gerard Rd, Clacton-on-Sea CO16 8FT",CO16,Frinton-on-Sea,3,3,OPERATIONAL,01255 223386,+44 1255 223386,,https://maps.google.com/?cid=17365316373143325412
ChIJ__8DWONt2UcR7NEGTo09n5w,Maid in Frinton,ironing service,"41 Hadleigh Rd, Frinton-on-Sea CO13 9HQ",CO13,Frinton-on-Sea,5,2,OPERATIONAL,01255 714581,+44 1255 714581,,https://maps.google.com/?cid=11285806868322505196
ChIJOx9g16qjDi8RHLwnO1bEAgI,All 4 U Clean,domestic cleaner,"Unit 14, Triangle Shopping Centre, Rochford Way, Walton-on-the-Naze, Frinton-on-Sea CO13 0AU",CO13,Frinton-on-Sea,5,1,OPERATIONAL,0800 999 3447,+44 800 999 3447,https://www.all4uclean.com/,https://maps.google.com/?cid=144894012667968540
ChIJ5axF0dtv2UcR8QsC8kFL48M,F L Services,domestic cleaner,"11 Stansted Way, Frinton-on-Sea CO13 0BG",CO13,Frinton-on-Sea,5,15,OPERATIONAL,07904 062662,+44 7904 062662,http://www.flservices.co.uk/,https://maps.google.com/?cid=14115208403714444273
ChIJcTd65-Nt2UcRj9dJWuN9HSk,Quality Cleaners,domestic cleaner,"9 Old Rd, Frinton-on-Sea CO13 9DA",CO13,Frinton-on-Sea,3.2,13,OPERATIONAL,01255 672407,+44 1255 672407,,https://maps.google.com/?cid=2962662545305491343
ChIJr784dgVz2UcRrE1eCNp4XLQ,The Tidy Thistle,house cleaning service,"Digby Way, Thorpe-le-Soken, Clacton-on-Sea CO16 0DQ",CO16,Frinton-on-Sea,,,OPERATIONAL,,,,https://maps.google.com/?cid=12996395502523010476
ChIJAzeuS5a32EcRZPeSp0EZdlk,Bright Outlook Window Cleaning,window cleaner,"54 Laird Ave, Grays RM16 2NP",RM16,Grays,4.8,20,OPERATIONAL,07864 739968,+44 7864 739968,,https://maps.google.com/?cid=6446367686402439012
ChIJkcxdPEC32EcREk1cSM-Sul8,OMB Window Cleaning,window cleaner,"54 Whitehall Rd, Grays RM17 5NX",RM17,Grays,5,3,OPERATIONAL,07877 539982,+44 7877 539982,,https://maps.google.com/?cid=6897987198241230098
ChIJ00Xk-hu32EcRqsyD2N6xC7k,R & K WINDOW CLEANING,window cleaner,"Parker Rd, Grays RM17 5YN",RM17,Grays,,,OPERATIONAL,07795 550668,+44 7795 550668,http://randkwindowcleaning.com/,https://maps.google.com/?cid=13333946692433857706
ChIJCwAAWiK22EcRWUCoMZOzoN4,Crystal Clear Window Cleaning Services,window cleaner,Tilbury RM18 7ND,RM18,Grays,5,3,OPERATIONAL,01375 370800,+44 1375 370800,http://www.crystalclearuk.net/,https://maps.google.com/?cid=16042019317468381273
ChIJR88axKe32EcRkOvwd587gtA,Liyah’s sparkle Squad LTD,window cleaner,"74 Elm Rd, Grays RM17 6LH",RM17,Grays,5,19,OPERATIONAL,07763 345636,+44 7763 345636,,https://maps.google.com/?cid=15024636862959512464
ChIJGT-3qNQBdycR8zuJLYnxG2k,ADL window cleaning & services,window cleaner,"35, Clarinda House, 40 Clovelly Pl, Greenhithe DA9 9FB",DA9,Grays,5,22,OPERATIONAL,07514 585351,+44 7514 585351,https://lukeadlservices.wixsite.com/website,https://maps.google.com/?cid=7573912769830403059
ChIJ5YzOWm_J2EcR5fT9IuDad_Y,Vants Window Cleaners,window cleaner,"1 Mastin Mews, Gravesend DA12 2DZ",DA12,Grays,4.6,25,OPERATIONAL,07732 128695,+44 7732 128695,,https://maps.google.com/?cid=17759904311753438437
ChIJsbBulnex2EcRdPPunGJHMd0,Waterfed Pole Window Cleaning UK Ltd,window cleaner,"3 Brentfield Rd, Dartford DA1 1YJ",DA1,Grays,4.9,33,OPERATIONAL,0845 474 9107,+44 845 474 9107,http://www.waterfedpolewindowcleaninguk.com/,https://maps.google.com/?cid=15938599045106168692
ChIJbcV63TO32EcRiA2hkByL1Rw,AP Support Ltd,window cleaner,"George Crooks House, New Rd, Grays RM17 6PS",RM17,Grays,5,3,OPERATIONAL,01375 350035,+44 1375 350035,https://www.apsupport.co.uk/,https://maps.google.com/?cid=2077719757903170952
ChIJiSFkiqi32EcRgde8pq3Grzs,🐦 Suzie's Garden Maintenance,gardener,"1a Stifford Clays Rd, Orsett, Grays RM16 2DR",RM16,Grays,5,1,OPERATIONAL,01375 378655,+44 1375 378655,,https://maps.google.com/?cid=4300874618291148673
ChIJT401MyXrwGsRt_VX3NR1yhU,Greenscape garden services,gardener,"12 Josling Cl, Grays RM17 6ND",RM17,Grays,,,OPERATIONAL,07448 205695,+44 7448 205695,https://green-scape-essex-london--aquablastessex.replit.app/,https://maps.google.com/?cid=1570196977182307767
ChIJUxrk8Ta32EcRtHqutvKfvW4,Urban Paving and Landscaping LTD,gardener,"39 Maple Rd, Grays RM17 6LB",RM17,Grays,5,53,OPERATIONAL,0800 211 8993,+44 800 211 8993,https://www.urban-paving.com/,https://maps.google.com/?cid=7979709979566176948
ChIJa-RVxxe32EcRaXsPdD1F6hc,Samson's Fencing and Landscaping ®,gardener,"79 Heathland Wy., Grays RM16 2DF",RM16,Grays,5,137,OPERATIONAL,07538 880989,+44 7538 880989,https://samsons-fencing.com/,https://maps.google.com/?cid=1723265937665129321
ChIJ4wWnUrWZlKERKrRB_AXRCu4,JLA Gardening & Spraying,gardener,"Cruick Ave, South Ockendon RM15 6EJ",RM15,Grays,5,9,OPERATIONAL,07730 012808,+44 7730 012808,,https://maps.google.com/?cid=17152751954431161386
ChIJb2DD_Qa32EcRlLHpWJ61Ags,AndScape Ltd,gardener,"21 Rushley Cl, Grays RM16 2BJ",RM16,Grays,5,2,OPERATIONAL,,,http://www.andscape.co.uk/,https://maps.google.com/?cid=793396176071799188
ChIJ__86Ndm32EcROmFbHwnw3ok,LTS Building & Landscaping LTD,gardener,"4 Defoe Parade, Chadwell St Mary, Grays RM16 4QR",RM16,Grays,5,46,OPERATIONAL,07522 245777,+44 7522 245777,https://www.ltsbuildinglandscaping.co.uk/,https://maps.google.com/?cid=9934641749997347130
ChIJ92r5pSm32EcRTjipjxNOaG0,Assured Drives,gardener,"The Old Courthouse, Orsett Rd, Grays RM17 5DD",RM17,Grays,5,67,OPERATIONAL,01375 888482,+44 1375 888482,https://www.assured-drives.co.uk/,https://maps.google.com/?cid=7883636993633630286
ChIJdaOrv-G52EcRRrsccpmUo0w,Garden Maintenance,gardener,"123 Mollands Ln, South Ockendon RM15 6DJ",RM15,Grays,5,1,OPERATIONAL,,,http://www.garden-maintenance.com/,https://maps.google.com/?cid=5522420954851752774
ChIJrzYVl2K32EcRIunaRXl90m8,The Groundsman,gardener,"12 Coxon Dr, Chafford Hundred, Grays RM16 6DY",RM16,Grays,5,3,OPERATIONAL,07884 213812,+44 7884 213812,,https://maps.google.com/?cid=8057640643135727906
ChIJfZeTFBK32EcRgA58clHbs_U,Giggins Landscaping,gardener,"56 Clifford Rd, Chafford Hundred, Grays RM16 6NY",RM16,Grays,5,2,OPERATIONAL,07522 489311,+44 7522 489311,,https://maps.google.com/?cid=17704735702983118464
ChIJ1a3a0s632EcRWfTB05Laudk,Premium Landscapes,gardener,"48 Lucas Rd, Grays RM17 5AJ",RM17,Grays,5,2,OPERATIONAL,01375 258382,+44 1375 258382,https://www.yell.com/biz/premium-landscapes-grays-10856040/#view=map,https://maps.google.com/?cid=15688811101074617433
ChIJ2TF_ZwS32EcRxPngY0y_D24,Precision Paving & Property Services LTD,gardener,"The Old Courthouse, Orsett Rd, Grays RM17 5DD",RM17,Grays,5,100,OPERATIONAL,01375 887967,+44 1375 887967,,https://maps.google.com/?cid=7930767803636840900
ChIJSboaile32EcRJCssLRBFm4A,Thurrock Garden Centre,gardener,"South Rd, South Ockendon RM15 6DU",RM15,Grays,4.4,2357,OPERATIONAL,01708 851991,+44 1708 851991,http://www.thurrockgardencentre.co.uk/,https://maps.google.com/?cid=9267076594024590116
ChIJ6Vg1kG-x2EcR-jmTZhXFNeQ,AJ's Garden Services,garden maintenance,"4 Jepson Dr, Stone, Dartford DA2 6FR",DA2,Grays,5,83,OPERATIONAL,07521 757974,+44 7521 757974,https://www.ajsgardenservices.com/,https://maps.google.com/?cid=16444266310119143930
ChIJTflDBfTJ2EcRTGoLTy3jtp0,LD Garden Maintenance & Cleaning Services,garden maintenance,"51 Ingoldsby Rd, Gravesend DA12 2LF",DA12,Grays,5,23,OPERATIONAL,07827 474425,+44 7827 474425,https://maintenanceandgardens.co.uk/,https://maps.google.com/?cid=11364520493455206988
ChIJ8fw-bS-32EcRjKGUK4uZq4k,A.M.R Landscaping,garden maintenance,"A.M.R Landscaping, Broxburn Dr, South Ockendon RM15 5QX",RM15,Grays,4.1,27,OPERATIONAL,07340 793907,+44 7340 793907,http://www.amrlandscaping.co.uk/,https://maps.google.com/?cid=9920191427224314252
ChIJA7lV1Ayv2EcRORHNo5aTnHo,Jimmys Mobile Valeting,mobile car valeting,"West St, Erith DA8 1AG",DA8,Grays,5,264,OPERATIONAL,,,https://www.instagram.com/jimmys_valeting?igsh=MWhubWZhZnN0ZTdsaA%3D%3D&utm_source=qr,https://maps.google.com/?cid=8835098844196573497
ChIJkZFv9Zy32EcR7OYLnxKjEsM,Belux Mobile Detailing,mobile car valeting,"32a Clarence Rd, Grays RM17 6QJ",RM17,Grays,5,4,OPERATIONAL,07888 548802,+44 7888 548802,,https://maps.google.com/?cid=14056476687349835500
ChIJgScm5xy32EcRqxRkBnNXeps,Baddoo Detailing,mobile car valeting,"1 Kent Rd, Grays RM17 6DF",RM17,Grays,5,22,OPERATIONAL,07474 128115,+44 7474 128115,http://book.baddoodetailing.com/,https://maps.google.com/?cid=11203363174577607851
ChIJTQijA3G32EcROZucFtG3Y1g,Fresh Car,mobile car valeting,"23 Shelley Pl, Tilbury RM18 8HP",RM18,Grays,5,16,OPERATIONAL,,,https://www.freshcar.co.uk/england_locations/car-valeting-romford/,https://maps.google.com/?cid=6369136406687423289
ChIJ_-hcLGm72EcRSl-vw4cdPsM,Joe Mobile Clean,mobile car valeting,"19 St. Marys Ln, Upminster RM14 2QU",RM14,Grays,5,23,OPERATIONAL,07908 986323,+44 7908 986323,https://joemobileclean.setmore.com/,https://maps.google.com/?cid=14068714754892848970
ChIJSet7nna32EcRvYl11U8mZ3g,Cx3 auto detailing,mobile car valeting,"Blackshots Lane, Grays RM16 4TL",RM16,Grays,5,10,OPERATIONAL,07368 867623,+44 7368 867623,https://allmy.online/Cx3autodetailing,https://maps.google.com/?cid=8675945331478071741
ChIJicx-JhW32EcRwCXkCPtlsbM,Gleammachine Detailing,mobile car valeting,"Drake Rd, Chafford Hundred, Grays RM16 6RS",RM16,Grays,5,23,OPERATIONAL,07932 774272,+44 7932 774272,http://gleammachine.net/,https://maps.google.com/?cid=12948242532527252928
ChIJWxiOFAm32EcRhqG-mBJnFh4,Hathaway Laundry,ironing service,"2, Kingston Parade, Hathaway Rd, Grays RM17 5LG",RM17,Grays,4.3,106,OPERATIONAL,,,,https://maps.google.com/?cid=2168033600195174790
ChIJ45Ky76W32EcR6YTrWUbDzik,Baylees Laundrette,ironing service,"Southend Rd, Grays RM17 5NH",RM17,Grays,3.5,31,OPERATIONAL,,,,https://maps.google.com/?cid=3012559907681174761
ChIJncoSVgG32EcRRyhqTPN4x0E,Sangana International,ironing service,"25 High St, Grays RM17 6NB",RM17,Grays,3.4,29,OPERATIONAL,01375 393935,+44 1375 393935,,https://maps.google.com/?cid=4739890119185147975
ChIJf-Y8yt632EcR-yoI1myerbI,A S K Laundry Services,ironing service,"14 Defoe Parade, Grays RM16 4QR",RM16,Grays,3.8,18,OPERATIONAL,01375 845084,+44 1375 845084,,https://maps.google.com/?cid=12875121100006632187
ChIJw6qmJP652EcRVF4ZIo8JCPk,Belmont Laundry,ironing service,"Unit 1 Arisdale Ave, South Ockendon RM15 5TT",RM15,Grays,4.1,44,OPERATIONAL,01708 862665,+44 1708 862665,http://www.belmontlaundry.co.uk/,https://maps.google.com/?cid=17944603225614802516
ChIJCZfJjE232EcR8WnK3DSohh4,Alison's Launderette,ironing service,"1 Broxburn Dr, South Ockendon RM15 5QZ",RM15,Grays,4.7,109,OPERATIONAL,07930 350533,+44 7930 350533,http://www.alisonslaunderette.co.uk/,https://maps.google.com/?cid=2199630413013084657
ChIJ4Sb1eJa32EcR6g8Z-4WzbQI,J & N Ironing Service,ironing service,"62 Springfield Rd, Grays RM16 2QU",RM16,Grays,,,OPERATIONAL,07946 159416,+44 7946 159416,,https://maps.google.com/?cid=174993348562063338
ChIJpZ6BZaO32EcR2Nvxl6UiMh4,Deluxe Dry Cleaners,ironing service,"59 Lodge Ln, Grays RM17 5RZ",RM17,Grays,3.1,34,OPERATIONAL,01375 372870,+44 1375 372870,,https://maps.google.com/?cid=2175839664587529176
ChIJ-2iXGFu52EcRwaSMffp30ls,Poppies Cleaning Services Romford & Grays,ironing service,"The Old Courthouse, Orsett Rd, Grays RM17 5DD",RM17,Grays,4.5,8,OPERATIONAL,01708 963838,+44 1708 963838,https://poppies.co.uk/romford/,https://maps.google.com/?cid=6616482720292578497
ChIJdcI0Cp-32EcRW1zxTK6kKXI,Creases Ironing & Steaming Services,ironing service,"160 Long Ln, Grays RM16 2PT",RM16,Grays,,,OPERATIONAL,,,,https://maps.google.com/?cid=8226287262891072603
ChIJTffo7-K32EcR5iYGEvXZf8w,Ockendon Eco Laundry,ironing service,"133 Daiglen Dr, South Ockendon RM15 5EH",RM15,Grays,4.4,22,OPERATIONAL,01708 205379,+44 1708 205379,,https://maps.google.com/?cid=14735736152372160230
ChIJe9-IeQC32EcRDAG7GuJSYKA,Chadwell laundry,ironing service,"101 River View, Grays RM16 4BD",RM16,Grays,4.6,9,OPERATIONAL,07460 865375,+44 7460 865375,,https://maps.google.com/?cid=11556327774897242380
ChIJpz6wiSG32EcRbdnKENPLY3Q,Luna Cleaning Solutions,domestic cleaner,"62 Orsett Rd, Grays RM17 5EH",RM17,Grays,5,19,OPERATIONAL,01375 372716,+44 1375 372716,http://www.lunacs.co.uk/,https://maps.google.com/?cid=8386771038474262893
ChIJg0dizg632EcRol7u7t9IlR4,JOA Cleaning Services,domestic cleaner,"33 Orsett Rd, Grays RM17 5HH",RM17,Grays,5,1,OPERATIONAL,07936 615136,+44 7936 615136,https://joacleaning.co.uk/,https://maps.google.com/?cid=2203747719291231906
ChIJ7UiuMkC32EcROm5AYZGugyo,End of Tenancy Cleaning Services,domestic cleaner,"22 Lander Rd, Grays RM17 6AX",RM17,Grays,5,1,OPERATIONAL,07983 597708,+44 7983 597708,http://end-of-tenancy-cleaning-services.co.uk/,https://maps.google.com/?cid=3063484110967172666
ChIJK-RSSei32EcRwyrHUf2AaP4,Helping Handz Services,domestic cleaner,"The Old Courthouse, Grays RM17 5DD",RM17,Grays,4.2,5,OPERATIONAL,07538 448052,+44 7538 448052,https://www.helpinghandz.co/,https://maps.google.com/?cid=18332044108698692291
ChIJJzC6WDCn2EcRFOptBeBmdQo,Roza's Cleaning Services - Magic Clean,domestic cleaner,"66 Usk Rd, Aveley, South Ockendon RM15 4NX",RM15,Grays,4.9,31,OPERATIONAL,07445 240483,+44 7445 240483,http://www.magicclean.co.uk/,https://maps.google.com/?cid=753621625004222996
ChIJyWTkvSW32EcR4tbz5EvFT2s,Humble10-30 Cleaning service London & Essex,domestic cleaner,"18 Hogg Ln, Grays RM17 5XT",RM17,Grays,,,OPERATIONAL,07763 866946,+44 7763 866946,https://humble1030cleaningservice.com/,https://maps.google.com/?cid=7732616014972835554
ChIJF19keae32EcREafqAfExB14,Cleaners Thurrock,domestic cleaner,"2 Clarence Rd, Grays RM17 6QA",RM17,Grays,,,OPERATIONAL,01375 740786,+44 1375 740786,https://cleanersthurrock.org/,https://maps.google.com/?cid=6775439075591235345
ChIJl6RXcQe72EcRAPZ8xPuI4YY,Laura Ashleigh Cleaning Services,domestic cleaner,"73 Wingletye Ln, Hornchurch RM11 3AT",RM11,Grays,4,4,OPERATIONAL,07983 597708,+44 7983 597708,http://www.lauraashleigh-cleaningservices.co.uk/,https://maps.google.com/?cid=9719200085756933632
ChIJHxRNNtHr2EcRHrlmua1D-HI,C21 window cleaning & Maintenance Ltd,window cleaner,"Ste 140, 2 Cromar Way, Chelmsford CM1 2QE",CM1,Great Baddow,,,OPERATIONAL,01206 237971,+44 1206 237971,,https://maps.google.com/?cid=8284445927966947614
ChIJUc1Ofv7p2EcRs-KO_l4L03c,Homeproud,window cleaner,"2, The Cottage, Good Easter, Chelmsford CM1 4SL",CM1,Great Baddow,5,6,OPERATIONAL,07468 420362,+44 7468 420362,https://www.homeproud.uk/,https://maps.google.com/?cid=8634257413224981171
ChIJOxHBrSmria8Rhqy1LfQd8kA,Sams Homes & Gardens,gardener,"54 Spring Cl, Little Baddow, Chelmsford CM3 4TL",CM3,Great Baddow,5,11,OPERATIONAL,07765 202755,+44 7765 202755,https://samshomesandgardens.co.uk/,https://maps.google.com/?cid=4679835897367473286
ChIJmahj4f1y8qARvIJEaALN6UQ,New Bloom Gardens,gardener,"9 Hatchfields, Great Waltham, Chelmsford CM3 1AJ",CM3,Great Baddow,5,15,OPERATIONAL,07504 548304,+44 7504 548304,http://www.newbloomgardens.co.uk/,https://maps.google.com/?cid=4965725474375631548
ChIJUZHMfjXp2EcRGEEvhpFr9BE,Chloë Baldwin Garden Design,gardener,"Hammonds Rd, Little Baddow, Chelmsford CM3 4BJ",CM3,Great Baddow,5,4,OPERATIONAL,07837 635720,+44 7837 635720,https://www.chloebaldwingardendesign.com/,https://maps.google.com/?cid=1293777265727848728
ChIJdZqBPpvp2EcRLifGoocnYq4,Pete's Gardening Service,gardener,"21 The Ridings, Great Baddow, Chelmsford CM2 9RR",CM2,Great Baddow,,,OPERATIONAL,01245 354562,+44 1245 354562,,https://maps.google.com/?cid=12565649373822068526
ChIJgRMk05Hp2EcR_13bn2tybgg,Gardeners,garden maintenance,"Gardeners, Great Baddow, Chelmsford",,Great Baddow,,,,,,,https://maps.google.com/?cid=607548806310616575
ChIJ40iSURvp2EcRtd0h87uuXSw,Wise Cleaning Pro,domestic cleaner,"Gardeners, Great Baddow, Chelmsford CM2 8YU",CM2,Great Baddow,,,OPERATIONAL,07380 327002,+44 7380 327002,,https://maps.google.com/?cid=3196903432764120501
ChIJV-8QtG7p2EcRoo6FiLAysPQ,Clearwater Cleaning Company,domestic cleaner,"52 Beehive Ln, Great Baddow, Chelmsford CM2 9RP",CM2,Great Baddow,5,2,OPERATIONAL,01245 287066,+44 1245 287066,,https://maps.google.com/?cid=17631648274941578914
ChIJ9bZevRSN2EcRBvm57hFdcPA,Rise'n'Shine Window Cleaners,window cleaner,"34 Newton Green, Great Dunmow, Dunmow CM6 1DU",CM6,Great Dunmow,5,1,OPERATIONAL,01371 873377,+44 1371 873377,http://www.risenshinewindowcleaning.freeindex.co.uk/,https://maps.google.com/?cid=17325450098095290630
